image,prediction,probability
_images/gabled/TopViewx-80.253671x25.707920.png,flat,0.7660612463951111
_images/gabled/TopViewx-80.254791x25.770263.png,hipped,0.8780590295791626
_images/gabled/TopViewx-80.255208x25.698088.png,hipped,0.9999841451644897
_images/gabled/TopViewx-80.255872x25.742542.png,hipped,0.9968761205673218
_images/gabled/TopViewx-80.256500x25.767914.png,gabled,0.7404916882514954
_images/gabled/TopViewx-80.256604x25.769036.png,hipped,0.9998712539672852
_images/gabled/TopViewx-80.256756x25.728012.png,gabled,0.8538314700126648
_images/gabled/TopViewx-80.257211x25.739576.png,gabled,0.8138788938522339
_images/gabled/TopViewx-80.257385x25.728910.png,gabled,0.9485361576080322
_images/gabled/TopViewx-80.259527x25.736136.png,hipped,0.9984766840934753
_images/gabled/TopViewx-80.259528x25.737235.png,hipped,0.9999985694885254
_images/gabled/TopViewx-80.259899x25.705954.png,gabled,0.6143803000450134
_images/gabled/TopViewx-80.260297x25.726778.png,flat,0.6324904561042786
_images/gabled/TopViewx-80.260837x25.757944.png,hipped,0.5229027271270752
_images/gabled/TopViewx-80.262055x25.721672.png,hipped,0.9925656318664551
_images/gabled/TopViewx-80.263460x25.720419.png,hipped,0.9999972581863403
_images/gabled/TopViewx-80.264102x25.716154.png,hipped,0.806795060634613
_images/gabled/TopViewx-80.264375x25.723502.png,gabled,0.7172329425811768
_images/gabled/TopViewx-80.264865x25.717444.png,gabled,0.8454260230064392
_images/gabled/TopViewx-80.264938x25.739123.png,hipped,0.9999997615814209
_images/gabled/TopViewx-80.265475x25.737432.png,gabled,0.9704022407531738
_images/gabled/TopViewx-80.265603x25.728167.png,hipped,0.5287137627601624
_images/gabled/TopViewx-80.266569x25.755730.png,hipped,0.5327730178833008
_images/gabled/TopViewx-80.267444x25.738479.png,hipped,0.8189443349838257
_images/gabled/TopViewx-80.268804x25.738433.png,gabled,0.9567534923553467
_images/gabled/TopViewx-80.270924x25.755164.png,hipped,0.6188164949417114
_images/gabled/TopViewx-80.271043x25.756492.png,hipped,0.9978613257408142
_images/gabled/TopViewx-80.271316x25.756493.png,gabled,0.9566322565078735
_images/gabled/TopViewx-80.271663x25.748531.png,gabled,0.5780141353607178
_images/gabled/TopViewx-80.271702x25.709082.png,hipped,0.6140239238739014
_images/gabled/TopViewx-80.272102x25.763543.png,hipped,0.9856523275375366
_images/gabled/TopViewx-80.272127x25.710438.png,hipped,0.9716196060180664
_images/gabled/TopViewx-80.272303x25.762149.png,hipped,0.9992438554763794
_images/gabled/TopViewx-80.272648x25.736698.png,gabled,0.9596549868583679
_images/gabled/TopViewx-80.278250x25.762371.png,hipped,0.8905211687088013
_images/gabled/TopViewx-80.278892x25.757918.png,hipped,0.8698030114173889
_images/gabled/TopViewx-80.279845x25.760164.png,hipped,0.6665295958518982
_images/gabled/TopViewx-80.279889x25.651208.png,gabled,0.5908545851707458
_images/gabled/TopViewx-80.280024x25.755314.png,hipped,0.7108162045478821
_images/gabled/TopViewx-80.280094x25.654015.png,hipped,0.9984056353569031
_images/gabled/TopViewx-80.280206x25.760838.png,hipped,0.9380062818527222
_images/gabled/TopViewx-80.281832x25.724883.png,hipped,0.6249675154685974
_images/gabled/TopViewx-80.283299x25.720842.png,hipped,0.9990541338920593
_images/gabled/TopViewx-80.283942x25.760169.png,hipped,0.6502237319946289
_images/gabled/TopViewx-80.284153x25.719329.png,hipped,0.8661839962005615
_images/gabled/TopViewx-80.284173x25.748247.png,hipped,0.98371821641922
_images/gabled/TopViewx-80.284258x25.756958.png,gabled,0.7010837197303772
_images/gabled/TopViewx-80.284332x25.653632.png,hipped,0.8217939734458923
_images/gabled/TopViewx-80.284819x25.735116.png,flat,0.8917586803436279
_images/gabled/TopViewx-80.285061x25.740450.png,hipped,0.9989867806434631
_images/gabled/TopViewx-80.285572x25.728189.png,hipped,0.8940213918685913
_images/gabled/TopViewx-80.285639x25.717698.png,hipped,0.9981839060783386
_images/gabled/TopViewx-80.295652x25.636816.png,hipped,0.8710616827011108
_images/gabled/TopViewx-80.300232x25.637127.png,hipped,0.9707335829734802
_images/gabled/TopViewx-80.311887x25.642168.png,hipped,0.9999833106994629
_images/gabled/TopViewx-80.313732x25.637909.png,gabled,0.6863215565681458
_images/gabled/TopViewx-80.314778x25.633982.png,hipped,0.9911375045776367
_images/gabled/TopViewx-80.314861x25.620107.png,hipped,0.9254174828529358
_images/gabled/TopViewx-80.315342x25.614544.png,gabled,0.923474133014679
_images/gabled/TopViewx-80.315432x25.608633.png,hipped,0.8498402833938599
_images/gabled/TopViewx-80.315466x25.615083.png,gabled,0.9996129870414734
_images/gabled/TopViewx-80.315732x25.638456.png,gabled,0.983842134475708
_images/gabled/TopViewx-80.315944x25.619134.png,hipped,0.9999630451202393
_images/gabled/TopViewx-80.317188x25.613999.png,gabled,0.895541787147522
_images/gabled/TopViewx-80.317371x25.602950.png,hipped,0.9805605411529541
_images/gabled/TopViewx-80.319059x25.613527.png,hipped,0.9659922122955322
_images/gabled/TopViewx-80.320545x25.677362.png,hipped,0.9990806579589844
_images/gabled/TopViewx-80.320759x25.613760.png,hipped,0.9848746657371521
_images/gabled/TopViewx-80.321283x25.637437.png,hipped,0.8388363718986511
_images/gabled/TopViewx-80.321356x25.638191.png,gabled,0.7700744271278381
_images/gabled/TopViewx-80.321379x25.582905.png,hipped,0.9750232696533203
_images/gabled/TopViewx-80.321709x25.634727.png,hipped,0.9800772666931152
_images/gabled/TopViewx-80.321910x25.614922.png,hipped,0.5152691602706909
_images/gabled/TopViewx-80.321958x25.576161.png,hipped,0.9997134804725647
_images/gabled/TopViewx-80.322696x25.683256.png,hipped,0.9958109855651855
_images/gabled/TopViewx-80.322828x25.597909.png,hipped,0.8597269058227539
_images/gabled/TopViewx-80.323523x25.669501.png,gabled,0.7196324467658997
_images/gabled/TopViewx-80.323632x25.687464.png,hipped,0.9894324541091919
_images/gabled/TopViewx-80.324251x25.676139.png,gabled,0.6478317975997925
_images/gabled/TopViewx-80.324265x25.578031.png,gabled,0.5538867115974426
_images/gabled/TopViewx-80.324367x25.638115.png,hipped,0.541410505771637
_images/gabled/TopViewx-80.324498x25.671213.png,hipped,0.9858015179634094
_images/gabled/TopViewx-80.324557x25.681874.png,hipped,0.8932193517684937
_images/gabled/TopViewx-80.324787x25.581700.png,hipped,0.5161761045455933
_images/gabled/TopViewx-80.325014x25.583990.png,hipped,0.8809055685997009
_images/gabled/TopViewx-80.325144x25.671359.png,gabled,0.9287548661231995
_images/gabled/TopViewx-80.325204x25.675390.png,gabled,0.47740638256073
_images/gabled/TopViewx-80.325228x25.671082.png,gabled,0.7053043842315674
_images/gabled/TopViewx-80.325289x25.596113.png,hipped,0.9998396635055542
_images/gabled/TopViewx-80.325505x25.672082.png,hipped,0.512130618095398
_images/gabled/TopViewx-80.325548x25.670812.png,gabled,0.9986203908920288
_images/gabled/TopViewx-80.325643x25.596954.png,hipped,0.9977340698242188
_images/gabled/TopViewx-80.326951x25.594284.png,hipped,0.5584437251091003
_images/gabled/TopViewx-80.327008x25.681618.png,gabled,0.8945992588996887
_images/gabled/TopViewx-80.327060x25.662889.png,hipped,0.9716131687164307
_images/gabled/TopViewx-80.327089x25.684107.png,hipped,0.6154244542121887
_images/gabled/TopViewx-80.327107x25.609503.png,hipped,0.9994363188743591
_images/gabled/TopViewx-80.327204x25.634544.png,gabled,0.5196579694747925
_images/gabled/TopViewx-80.327417x25.661345.png,gabled,0.8162209391593933
_images/gabled/TopViewx-80.327497x25.679895.png,gabled,0.7913709282875061
_images/gabled/TopViewx-80.327662x25.670207.png,hipped,0.9204605221748352
_images/gabled/TopViewx-80.327675x25.581277.png,hipped,0.9905800223350525
_images/gabled/TopViewx-80.327699x25.673916.png,hipped,0.9864908456802368
_images/gabled/TopViewx-80.327956x25.585227.png,hipped,0.9941997528076172
_images/gabled/TopViewx-80.328050x25.629488.png,gabled,0.8128340840339661
_images/gabled/TopViewx-80.328087x25.685365.png,flat,0.9869720339775085
_images/gabled/TopViewx-80.328182x25.595267.png,hipped,0.7562152743339539
_images/gabled/TopViewx-80.328455x25.624346.png,gabled,0.9754906296730042
_images/gabled/TopViewx-80.328590x25.641390.png,gabled,0.8380876779556274
_images/gabled/TopViewx-80.328805x25.624347.png,hipped,0.9966674447059631
_images/gabled/TopViewx-80.328884x25.604858.png,hipped,0.9924952983856201
_images/gabled/TopViewx-80.329019x25.659823.png,hipped,0.9694055914878845
_images/gabled/TopViewx-80.329089x25.609102.png,hipped,0.9931049942970276
_images/gabled/TopViewx-80.329266x25.673021.png,flat,0.6837953329086304
_images/gabled/TopViewx-80.329642x25.627105.png,hipped,0.9997192025184631
_images/gabled/TopViewx-80.329668x25.661993.png,gabled,0.8863723278045654
_images/gabled/TopViewx-80.329875x25.632360.png,gabled,0.731763482093811
_images/gabled/TopViewx-80.329965x25.672600.png,gabled,0.5967346429824829
_images/gabled/TopViewx-80.329990x25.659534.png,gabled,0.9857969880104065
_images/gabled/TopViewx-80.330037x25.629480.png,hipped,0.8713786602020264
_images/gabled/TopViewx-80.330142x25.689612.png,hipped,0.5904591083526611
_images/gabled/TopViewx-80.330173x25.678834.png,hipped,0.5279049277305603
_images/gabled/TopViewx-80.330196x25.625224.png,gabled,0.7669399380683899
_images/gabled/TopViewx-80.330250x25.679810.png,hipped,0.886725902557373
_images/gabled/TopViewx-80.330346x25.691437.png,hipped,0.9956921935081482
_images/gabled/TopViewx-80.330407x25.676984.png,hipped,0.8414100408554077
_images/gabled/TopViewx-80.330426x25.573425.png,hipped,1.0
_images/gabled/TopViewx-80.330452x25.686683.png,hipped,0.9991590976715088
_images/gabled/TopViewx-80.330604x25.687831.png,hipped,0.862026572227478
_images/gabled/TopViewx-80.330647x25.612758.png,hipped,0.9962863922119141
_images/gabled/TopViewx-80.330843x25.675636.png,gabled,0.9816826581954956
_images/gabled/TopViewx-80.331010x25.690304.png,hipped,0.675672709941864
_images/gabled/TopViewx-80.331019x25.623834.png,hipped,0.9996078610420227
_images/gabled/TopViewx-80.331227x25.634438.png,hipped,0.9700148701667786
_images/gabled/TopViewx-80.331269x25.628632.png,hipped,0.9670074582099915
_images/gabled/TopViewx-80.331329x25.674175.png,gabled,0.9998012185096741
_images/gabled/TopViewx-80.331649x25.655381.png,gabled,0.9999387264251709
_images/gabled/TopViewx-80.331767x25.673834.png,hipped,0.8520538210868835
_images/gabled/TopViewx-80.331850x25.670958.png,hipped,0.7357510924339294
_images/gabled/TopViewx-80.332034x25.671927.png,gabled,0.9317986965179443
_images/gabled/TopViewx-80.332077x25.690262.png,gabled,0.559906005859375
_images/gabled/TopViewx-80.332091x25.687407.png,gabled,0.9945617318153381
_images/gabled/TopViewx-80.332171x25.668564.png,gabled,0.5037282109260559
_images/gabled/TopViewx-80.332216x25.671488.png,gabled,0.7296984195709229
_images/gabled/TopViewx-80.332501x25.670553.png,gabled,0.6122508645057678
_images/gabled/TopViewx-80.332629x25.605918.png,hipped,0.9985842704772949
_images/gabled/TopViewx-80.332645x25.674682.png,gabled,0.8895455002784729
_images/gabled/TopViewx-80.332731x25.636688.png,hipped,0.5743910670280457
_images/gabled/TopViewx-80.332875x25.689439.png,flat,0.825539231300354
_images/gabled/TopViewx-80.332958x25.651852.png,hipped,0.5405145287513733
_images/gabled/TopViewx-80.332986x25.613699.png,hipped,0.9965900182723999
_images/gabled/TopViewx-80.332994x25.652567.png,gabled,0.8533541560173035
_images/gabled/TopViewx-80.333034x25.662768.png,hipped,0.9999922513961792
_images/gabled/TopViewx-80.333158x25.663454.png,hipped,0.9370661973953247
_images/gabled/TopViewx-80.333161x25.671464.png,gabled,0.5735690593719482
_images/gabled/TopViewx-80.333163x25.592720.png,gabled,0.5871959328651428
_images/gabled/TopViewx-80.333166x25.600321.png,hipped,0.9974918365478516
_images/gabled/TopViewx-80.333170x25.626987.png,hipped,0.5255289673805237
_images/gabled/TopViewx-80.333257x25.653283.png,hipped,0.907343864440918
_images/gabled/TopViewx-80.333525x25.655602.png,hipped,0.4839043617248535
_images/gabled/TopViewx-80.333586x25.657809.png,gabled,0.9215120673179626
_images/gabled/TopViewx-80.333787x25.620575.png,hipped,0.7511347532272339
_images/gabled/TopViewx-80.333836x25.609264.png,hipped,0.9939876794815063
_images/gabled/TopViewx-80.333884x25.628789.png,hipped,0.816922128200531
_images/gabled/TopViewx-80.333885x25.689891.png,hipped,0.9618561267852783
_images/gabled/TopViewx-80.333983x25.622774.png,gabled,0.999234676361084
_images/gabled/TopViewx-80.334213x25.652971.png,gabled,0.9536985158920288
_images/gabled/TopViewx-80.334255x25.608488.png,hipped,0.7855770587921143
_images/gabled/TopViewx-80.334461x25.612701.png,gabled,0.9753450155258179
_images/gabled/TopViewx-80.334799x25.670947.png,hipped,0.5014447569847107
_images/gabled/TopViewx-80.334837x25.674173.png,gabled,0.8369399309158325
_images/gabled/TopViewx-80.335070x25.631102.png,gabled,0.4070434272289276
_images/gabled/TopViewx-80.335143x25.602174.png,hipped,0.7416350841522217
_images/gabled/TopViewx-80.335264x25.609291.png,hipped,0.598968505859375
_images/gabled/TopViewx-80.335296x25.598129.png,gabled,0.9991274476051331
_images/gabled/TopViewx-80.335417x25.632490.png,hipped,0.9999334812164307
_images/gabled/TopViewx-80.335665x25.595960.png,hipped,0.6767376065254211
_images/gabled/TopViewx-80.335669x25.688658.png,hipped,0.7393670082092285
_images/gabled/TopViewx-80.335704x25.678518.png,hipped,0.9160363078117371
_images/gabled/TopViewx-80.335714x25.584814.png,hipped,0.9350343942642212
_images/gabled/TopViewx-80.335722x25.589432.png,gabled,0.9994827508926392
_images/gabled/TopViewx-80.335797x25.668141.png,hipped,0.9738081097602844
_images/gabled/TopViewx-80.335973x25.630647.png,gabled,0.7308626174926758
_images/gabled/TopViewx-80.336293x25.607705.png,hipped,0.994125247001648
_images/gabled/TopViewx-80.336431x25.595298.png,hipped,0.999964714050293
_images/gabled/TopViewx-80.336554x25.622957.png,gabled,0.5659327507019043
_images/gabled/TopViewx-80.336794x25.669034.png,gabled,0.941356360912323
_images/gabled/TopViewx-80.336941x25.609674.png,hipped,0.7577940821647644
_images/gabled/TopViewx-80.337067x25.582621.png,hipped,0.9436765313148499
_images/gabled/TopViewx-80.337167x25.605017.png,hipped,0.9086861610412598
_images/gabled/TopViewx-80.337306x25.601471.png,hipped,0.9700266122817993
_images/gabled/TopViewx-80.337352x25.651369.png,hipped,0.9997286200523376
_images/gabled/TopViewx-80.337396x25.689967.png,gabled,0.9790412187576294
_images/gabled/TopViewx-80.337520x25.582287.png,gabled,0.7430278062820435
_images/gabled/TopViewx-80.337590x25.588479.png,gabled,0.5216630697250366
_images/gabled/TopViewx-80.337631x25.654036.png,hipped,0.8697683811187744
_images/gabled/TopViewx-80.337867x25.689758.png,gabled,0.5673285722732544
_images/gabled/TopViewx-80.337873x25.612133.png,gabled,0.8392454981803894
_images/gabled/TopViewx-80.337883x25.631732.png,hipped,0.9839290380477905
_images/gabled/TopViewx-80.337924x25.604654.png,gabled,0.9748535752296448
_images/gabled/TopViewx-80.338134x25.604228.png,hipped,0.5630931854248047
_images/gabled/TopViewx-80.338206x25.690598.png,hipped,0.8593751788139343
_images/gabled/TopViewx-80.338379x25.596332.png,hipped,0.9996176958084106
_images/gabled/TopViewx-80.338520x25.661268.png,flat,0.7063830494880676
_images/gabled/TopViewx-80.338527x25.691025.png,hipped,0.9991331696510315
_images/gabled/TopViewx-80.338833x25.624695.png,gabled,0.9872192144393921
_images/gabled/TopViewx-80.338848x25.583982.png,hipped,0.9293272495269775
_images/gabled/TopViewx-80.339026x25.601466.png,hipped,0.6755524277687073
_images/gabled/TopViewx-80.339100x25.672084.png,hipped,0.6872876882553101
_images/gabled/TopViewx-80.339155x25.651338.png,gabled,0.6812270879745483
_images/gabled/TopViewx-80.339201x25.663203.png,hipped,0.9923667311668396
_images/gabled/TopViewx-80.339220x25.689901.png,hipped,0.7714870572090149
_images/gabled/TopViewx-80.339271x25.689228.png,hipped,0.9797013998031616
_images/gabled/TopViewx-80.339306x25.600331.png,gabled,0.8100631237030029
_images/gabled/TopViewx-80.339322x25.617354.png,hipped,0.9589426517486572
_images/gabled/TopViewx-80.339576x25.602417.png,gabled,0.9858226180076599
_images/gabled/TopViewx-80.339643x25.638324.png,gabled,0.7304418087005615
_images/gabled/TopViewx-80.339681x25.582820.png,gabled,0.6019013524055481
_images/gabled/TopViewx-80.339758x25.578397.png,hipped,0.9997629523277283
_images/gabled/TopViewx-80.339867x25.639020.png,hipped,0.99008709192276
_images/gabled/TopViewx-80.340085x25.652028.png,gabled,0.9901534914970398
_images/gabled/TopViewx-80.340291x25.662563.png,flat,0.8402059674263
_images/gabled/TopViewx-80.340315x25.587448.png,gabled,0.9998173117637634
_images/gabled/TopViewx-80.340414x25.658204.png,hipped,0.6833687424659729
_images/gabled/TopViewx-80.340430x25.585778.png,hipped,0.9781026244163513
_images/gabled/TopViewx-80.340593x25.579689.png,hipped,0.9656734466552734
_images/gabled/TopViewx-80.340743x25.591500.png,flat,0.912065327167511
_images/gabled/TopViewx-80.340945x25.690960.png,hipped,0.9771365523338318
_images/gabled/TopViewx-80.341328x25.653230.png,gabled,0.8398904204368591
_images/gabled/TopViewx-80.341487x25.614452.png,hipped,0.8307576775550842
_images/gabled/TopViewx-80.342041x25.661809.png,flat,0.9611039161682129
