image,prediction,probability
StreetView/StreetViewx-80.340123x25.584691.png,RES1,1.0
StreetView/StreetViewx-80.384612x25.675845.png,COM,0.5087065100669861
StreetView/StreetViewx-80.342112x25.591130.png,RES1,1.0
StreetView/StreetViewx-80.347383x25.674369.png,RES3,0.8620703816413879
StreetView/StreetViewx-80.317940x25.685217.png,RES3,0.9999772310256958
StreetView/StreetViewx-80.374819x25.649462.png,RES1,0.9854078888893127
StreetView/StreetViewx-80.378171x25.667282.png,RES1,0.9818057417869568
StreetView/StreetViewx-80.332351x25.598823.png,RES1,0.999998927116394
StreetView/StreetViewx-80.374112x25.698755.png,RES3,0.0
StreetView/StreetViewx-80.332961x25.578185.png,RES1,0.7944871187210083
StreetView/StreetViewx-80.482579x25.485371.png,COM,0.996213972568512
StreetView/StreetViewx-80.370264x25.659436.png,RES1,0.9987890124320984
StreetView/StreetViewx-80.356785x25.569178.png,RES1,0.7231900691986084
StreetView/StreetViewx-80.338503x25.567823.png,RES1,1.0
StreetView/StreetViewx-80.336782x25.572481.png,RES1,0.9999657869338989
StreetView/StreetViewx-80.281053x25.762797.png,RES1,0.9888064861297607
StreetView/StreetViewx-80.345440x25.573107.png,RES3,0.0
StreetView/StreetViewx-80.318541x25.579131.png,RES1,1.0
StreetView/StreetViewx-80.323645x25.576721.png,RES1,0.9993470311164856
StreetView/StreetViewx-80.332022x25.566865.png,RES1,1.0
StreetView/StreetViewx-80.273880x25.650520.png,RES3,0.0
StreetView/StreetViewx-80.353766x25.652719.png,RES1,0.9999020099639893
StreetView/StreetViewx-80.321862x25.582881.png,RES1,0.9998831748962402
StreetView/StreetViewx-80.380357x25.674640.png,RES3,0.9576708674430847
StreetView/StreetViewx-80.358312x25.687601.png,RES3,0.9974754452705383
StreetView/StreetViewx-80.339528x25.678318.png,RES1,0.9966467022895813
StreetView/StreetViewx-80.341328x25.653230.png,RES1,1.0
StreetView/StreetViewx-80.338065x25.578566.png,RES3,0.9840397238731384
StreetView/StreetViewx-80.351002x25.593455.png,RES1,0.8636911511421204
StreetView/StreetViewx-80.343847x25.595317.png,RES1,0.9999954700469971
StreetView/StreetViewx-80.337431x25.651632.png,COM,0.9948689937591553
StreetView/StreetViewx-80.351768x25.575644.png,RES1,0.9999996423721313
StreetView/StreetViewx-80.371326x25.684150.png,RES1,0.998595654964447
StreetView/StreetViewx-80.355821x25.645444.png,RES1,0.9971060156822205
StreetView/StreetViewx-80.337096x25.555414.png,RES3,0.0
StreetView/StreetViewx-80.384843x25.679061.png,COM,0.9307136535644531
StreetView/StreetViewx-80.352948x25.571981.png,RES1,0.9999972581863403
StreetView/StreetViewx-80.367565x25.699091.png,RES3,0.0
StreetView/StreetViewx-80.359457x25.580640.png,RES3,0.861243486404419
StreetView/StreetViewx-80.349055x25.562098.png,RES1,0.5150191783905029
StreetView/StreetViewx-80.352533x25.580992.png,RES1,0.842853844165802
StreetView/StreetViewx-80.493216x25.483206.png,RES1,0.8261968493461609
StreetView/StreetViewx-80.357985x25.667615.png,RES3,0.9707486629486084
StreetView/StreetViewx-80.319563x25.596914.png,RES1,1.0
StreetView/StreetViewx-80.370213x25.653736.png,RES1,0.9999847412109375
StreetView/StreetViewx-80.341027x25.679787.png,RES1,0.7511414885520935
StreetView/StreetViewx-80.319932x25.591886.png,RES3,0.0
StreetView/StreetViewx-80.351676x25.582276.png,RES1,0.9999850988388062
StreetView/StreetViewx-80.449797x25.457569.png,RES3,0.0
StreetView/StreetViewx-80.482931x25.482372.png,RES1,0.9999973773956299
StreetView/StreetViewx-80.346310x25.566966.png,RES1,1.0
StreetView/StreetViewx-80.371736x25.697633.png,COM,0.9085050821304321
StreetView/StreetViewx-80.356749x25.583712.png,RES3,0.5292546153068542
StreetView/StreetViewx-80.333327x25.659390.png,RES1,0.9995131492614746
StreetView/StreetViewx-80.339871x25.590157.png,RES1,0.9999996423721313
StreetView/StreetViewx-80.356970x25.573872.png,RES1,0.9985554814338684
StreetView/StreetViewx-80.330626x25.574019.png,RES3,0.0
StreetView/StreetViewx-80.484081x25.479614.png,RES1,0.9775210022926331
StreetView/StreetViewx-80.345540x25.575527.png,RES1,0.999947190284729
StreetView/StreetViewx-80.337068x25.582319.png,RES3,0.9705251455307007
StreetView/StreetViewx-80.327951x25.571340.png,RES3,0.0
StreetView/StreetViewx-80.349292x25.591320.png,RES1,1.0
StreetView/StreetViewx-80.350751x25.561457.png,COM,0.9595929384231567
StreetView/StreetViewx-80.329868x25.596088.png,RES1,0.9999328851699829
StreetView/StreetViewx-80.342801x25.680921.png,RES1,1.0
StreetView/StreetViewx-80.278657x25.758821.png,RES1,0.99904865026474
StreetView/StreetViewx-80.485155x25.471378.png,RES3,0.9999805688858032
StreetView/StreetViewx-80.333304x25.566805.png,COM,0.7733467221260071
StreetView/StreetViewx-80.352904x25.637770.png,RES1,0.9743214845657349
StreetView/StreetViewx-80.377660x25.666174.png,RES3,0.0
StreetView/StreetViewx-80.349113x25.584397.png,RES1,0.9945347309112549
StreetView/StreetViewx-80.376547x25.663898.png,RES1,0.9982616305351257
StreetView/StreetViewx-80.351255x25.582313.png,RES1,0.9918471574783325
StreetView/StreetViewx-80.325548x25.670812.png,RES1,0.9999984502792358
StreetView/StreetViewx-80.337762x25.568275.png,RES1,1.0
StreetView/StreetViewx-80.325470x25.587074.png,RES1,0.9761745929718018
StreetView/StreetViewx-80.339830x25.593569.png,RES3,0.9999896287918091
StreetView/StreetViewx-80.282682x25.721137.png,RES1,0.9999603033065796
StreetView/StreetViewx-80.361403x25.674826.png,RES1,0.9908928871154785
StreetView/StreetViewx-80.318329x25.597092.png,RES1,1.0
StreetView/StreetViewx-80.362489x25.581483.png,RES3,0.9998995065689087
StreetView/StreetViewx-80.356558x25.665075.png,RES3,0.9999992847442627
StreetView/StreetViewx-80.350427x25.582970.png,RES3,0.8931488990783691
StreetView/StreetViewx-80.369006x25.658465.png,RES1,0.9891780614852905
StreetView/StreetViewx-80.357195x25.577856.png,COM,0.9950761198997498
StreetView/StreetViewx-80.341591x25.587112.png,RES3,0.9999550580978394
StreetView/StreetViewx-80.342315x25.577801.png,RES1,0.9999831914901733
StreetView/StreetViewx-80.341622x25.597406.png,RES1,0.9999994039535522
StreetView/StreetViewx-80.332610x25.594940.png,RES1,0.9641318917274475
StreetView/StreetViewx-80.337631x25.654036.png,RES1,0.9977038502693176
StreetView/StreetViewx-80.349202x25.570474.png,RES1,0.9886000156402588
StreetView/StreetViewx-80.285335x25.727465.png,RES1,0.9999853372573853
StreetView/StreetViewx-80.341739x25.572423.png,RES1,0.9999306201934814
StreetView/StreetViewx-80.333915x25.621077.png,RES1,0.9999997615814209
StreetView/StreetViewx-80.345137x25.573218.png,RES3,0.0
StreetView/StreetViewx-80.345873x25.597577.png,RES1,0.9970133304595947
StreetView/StreetViewx-80.367182x25.677485.png,RES1,0.9273248910903931
StreetView/StreetViewx-80.447292x25.444620.png,RES3,0.0
StreetView/StreetViewx-80.326227x25.580444.png,RES1,0.9999256134033203
StreetView/StreetViewx-80.259920x25.761509.png,RES3,1.0
StreetView/StreetViewx-80.352505x25.679634.png,RES3,0.0
StreetView/StreetViewx-80.382144x25.682990.png,RES1,0.9997369647026062
StreetView/StreetViewx-80.351928x25.583250.png,RES1,1.0
StreetView/StreetViewx-80.276421x25.747339.png,RES1,0.9995587468147278
StreetView/StreetViewx-80.356825x25.594607.png,COM,0.9999997615814209
StreetView/StreetViewx-80.339820x25.597824.png,RES1,0.9999991655349731
StreetView/StreetViewx-80.351745x25.560638.png,RES1,0.999704897403717
StreetView/StreetViewx-80.264838x25.726826.png,RES1,0.9980570673942566
StreetView/StreetViewx-80.350738x25.593488.png,RES1,0.999933123588562
StreetView/StreetViewx-80.340735x25.577519.png,RES1,0.9817266464233398
StreetView/StreetViewx-80.344870x25.567486.png,RES1,0.5498039722442627
StreetView/StreetViewx-80.354360x25.562253.png,RES3,0.9910722374916077
StreetView/StreetViewx-80.344114x25.574357.png,RES1,1.0
StreetView/StreetViewx-80.351717x25.650008.png,RES1,1.0
StreetView/StreetViewx-80.332926x25.588951.png,RES3,0.9966309666633606
StreetView/StreetViewx-80.342121x25.558879.png,RES3,0.0
StreetView/StreetViewx-80.338520x25.661268.png,RES1,0.9537287354469299
StreetView/StreetViewx-80.354849x25.570430.png,RES1,0.9999864101409912
StreetView/StreetViewx-80.255208x25.698088.png,RES1,0.9989976286888123
StreetView/StreetViewx-80.320039x25.597903.png,COM,0.9998162388801575
StreetView/StreetViewx-80.348151x25.675163.png,COM,0.5341411232948303
StreetView/StreetViewx-80.332139x25.576448.png,RES3,0.974253237247467
StreetView/StreetViewx-80.263848x25.746324.png,RES1,1.0
StreetView/StreetViewx-80.343746x25.557589.png,RES3,0.0
StreetView/StreetViewx-80.333087x25.614671.png,COM,0.9982384443283081
StreetView/StreetViewx-80.336931x25.555058.png,RES3,0.0
StreetView/StreetViewx-80.339918x25.589723.png,RES1,0.9999991655349731
StreetView/StreetViewx-80.339473x25.586082.png,RES1,0.9998102784156799
StreetView/StreetViewx-80.332059x25.573133.png,RES3,1.0
StreetView/StreetViewx-80.349801x25.592080.png,COM,0.9999618530273438
StreetView/StreetViewx-80.355089x25.561989.png,RES1,1.0
StreetView/StreetViewx-80.353860x25.652351.png,RES1,0.9999998807907104
StreetView/StreetViewx-80.337771x25.597442.png,RES1,0.9998674392700195
StreetView/StreetViewx-80.360646x25.575014.png,RES3,0.0
StreetView/StreetViewx-80.337395x25.597208.png,RES3,0.9372190237045288
StreetView/StreetViewx-80.380893x25.670051.png,RES3,0.0
StreetView/StreetViewx-80.337085x25.597368.png,RES1,0.9154304265975952
StreetView/StreetViewx-80.339166x25.573748.png,RES1,0.9667580723762512
StreetView/StreetViewx-80.315732x25.638456.png,RES1,0.8692715764045715
StreetView/StreetViewx-80.353052x25.661584.png,RES3,0.6883254051208496
StreetView/StreetViewx-80.320806x25.624614.png,RES1,0.9876495003700256
StreetView/StreetViewx-80.459092x25.460701.png,RES1,1.0
StreetView/StreetViewx-80.316625x25.623056.png,RES3,0.7637073993682861
StreetView/StreetViewx-80.340291x25.662563.png,RES1,0.9812628626823425
StreetView/StreetViewx-80.273573x25.725803.png,COM,0.9997374415397644
StreetView/StreetViewx-80.361162x25.571432.png,RES1,1.0
StreetView/StreetViewx-80.317190x25.587255.png,RES3,0.0
StreetView/StreetViewx-80.355571x25.573171.png,RES1,0.7148140668869019
StreetView/StreetViewx-80.354896x25.560542.png,RES1,0.9999994039535522
StreetView/StreetViewx-80.320805x25.595744.png,RES1,0.9994925260543823
StreetView/StreetViewx-80.340113x25.571703.png,RES1,0.9997933506965637
StreetView/StreetViewx-80.351185x25.577262.png,RES1,0.9999574422836304
StreetView/StreetViewx-80.318848x25.586415.png,RES3,0.0
StreetView/StreetViewx-80.423158x25.481053.png,RES3,0.0
StreetView/StreetViewx-80.354006x25.561698.png,RES1,0.9675059914588928
StreetView/StreetViewx-80.345342x25.587028.png,RES1,1.0
StreetView/StreetViewx-80.284347x25.753685.png,COM,0.7158636450767517
StreetView/StreetViewx-80.422165x25.487745.png,RES3,0.0
StreetView/StreetViewx-80.341948x25.578571.png,RES1,1.0
StreetView/StreetViewx-80.348992x25.638665.png,RES3,0.0
StreetView/StreetViewx-80.339550x25.572892.png,RES1,0.993994414806366
StreetView/StreetViewx-80.422687x25.468644.png,RES3,0.0
StreetView/StreetViewx-80.367226x25.684403.png,COM,0.9999791383743286
StreetView/StreetViewx-80.372353x25.643684.png,RES1,0.9998496770858765
StreetView/StreetViewx-80.312616x25.591892.png,RES3,0.0
StreetView/StreetViewx-80.348864x25.594761.png,RES1,0.766572892665863
StreetView/StreetViewx-80.284329x25.755183.png,RES3,0.9915568828582764
StreetView/StreetViewx-80.341584x25.690949.png,RES1,1.0
StreetView/StreetViewx-80.350675x25.570026.png,RES1,0.9974326491355896
StreetView/StreetViewx-80.352240x25.561179.png,RES1,0.9992573857307434
StreetView/StreetViewx-80.332293x25.595377.png,RES1,0.9220460653305054
StreetView/StreetViewx-80.331020x25.651738.png,RES3,0.9999988079071045
StreetView/StreetViewx-80.322029x25.593935.png,RES1,0.9067634344100952
StreetView/StreetViewx-80.335704x25.678518.png,RES1,0.99892657995224
StreetView/StreetViewx-80.334559x25.576820.png,RES1,0.9860101938247681
StreetView/StreetViewx-80.319060x25.598362.png,RES1,1.0
StreetView/StreetViewx-80.388201x25.678973.png,RES1,0.9999992847442627
StreetView/StreetViewx-80.330147x25.665122.png,RES3,0.0
StreetView/StreetViewx-80.327766x25.596099.png,RES1,0.9993847608566284
StreetView/StreetViewx-80.362858x25.576000.png,RES3,0.9999914169311523
StreetView/StreetViewx-80.325072x25.577675.png,RES1,0.9944782257080078
StreetView/StreetViewx-80.345152x25.582589.png,RES1,0.9422745108604431
StreetView/StreetViewx-80.271531x25.760454.png,RES3,0.9329490661621094
StreetView/StreetViewx-80.340338x25.567856.png,RES1,0.4990401864051819
StreetView/StreetViewx-80.276162x25.705640.png,RES1,0.9999936819076538
StreetView/StreetViewx-80.339523x25.597418.png,RES1,0.9999972581863403
StreetView/StreetViewx-80.363502x25.643911.png,RES3,0.9748660326004028
StreetView/StreetViewx-80.325239x25.574166.png,RES1,0.9978492259979248
StreetView/StreetViewx-80.346245x25.578694.png,RES3,0.8196396827697754
StreetView/StreetViewx-80.253671x25.707920.png,RES1,0.9998047947883606
StreetView/StreetViewx-80.354702x25.560758.png,RES1,0.9958906173706055
StreetView/StreetViewx-80.371333x25.684964.png,RES3,0.0
StreetView/StreetViewx-80.357916x25.572059.png,RES1,0.9295379519462585
StreetView/StreetViewx-80.361825x25.570839.png,RES1,0.9502819180488586
StreetView/StreetViewx-80.360180x25.667311.png,RES1,1.0
StreetView/StreetViewx-80.343079x25.577428.png,RES1,0.9997267127037048
StreetView/StreetViewx-80.342363x25.569712.png,RES3,0.9995602965354919
StreetView/StreetViewx-80.325651x25.589519.png,COM,0.6037880778312683
StreetView/StreetViewx-80.332732x25.596216.png,RES1,0.9999996423721313
StreetView/StreetViewx-80.345236x25.557232.png,RES3,0.0
StreetView/StreetViewx-80.322208x25.583655.png,RES1,0.5461673736572266
StreetView/StreetViewx-80.314627x25.687015.png,RES3,0.9501003623008728
StreetView/StreetViewx-80.256290x25.700177.png,RES1,0.7697407603263855
