25.568426,-80.354657	10035 SW 214th St	3660080080910	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	
25.582280,-80.354728	10025 SW 199th St	3660050110600	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	
25.573265,-80.354825	10030 Martinique Dr	3660080060030	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2001	
25.570430,-80.354849	10045 SW 212th St	3660080070400	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	
25.560542,-80.354896	10091 SW 223rd St	3660170161870	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.576848,-80.354965	10031 Caribbean Blvd	3660040040320	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.592889,-80.354981	18765 SW 100th Ave	3660050200160	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1974	
25.559810,-80.354994	10113 SW 223rd Terrace	3660170161400	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.569852,-80.354997	10040 SW 212th St	3660080080190	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	
25.583507,-80.355018	19765 SW 101st Ave	3660050110500	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	
25.577931,-80.355022	10030 Bahia Dr	3660040040520	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	
25.571533,-80.355046	10100 Nicaragua Dr	3660080060660	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	
25.561989,-80.355089	10055 SW 218th St	3660170100280	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.561120,-80.355184	10079 SW 222nd St	3660170160340	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.592477,-80.355197	18785 SW 100th Ave	3660050200180	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1974	
25.591324,-80.355200	10110 Broad Channel Dr	3660050040390	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.559890,-80.355238	10121 SW 223rd Terrace	3660170161380	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2006	
25.560327,-80.355385	22240 SW 101 Avenue Rd	3660170161480	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2006	
25.585114,-80.355398	19660 Bel Aire Dr	3660050110720	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.589077,-80.355407	10202 SW 191st St	3660050920140	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	
25.593359,-80.355421	18746 SW 100th Ave	3660050860510	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	
25.583452,-80.355445	19770 SW 101st Ave	3660050120410	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.567891,-80.355458	10060 SW 214th St	3660080080950	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	
25.582563,-80.355462	19810 SW 101st Ave	3660050120450	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	
25.559593,-80.355508	10130 SW 223rd Terrace	3660170160190	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1995	
25.588147,-80.355597	10205 SW 196th St	3660050130010	BOARD OF PUBLIC INSTRUCTION : BOARD OF PUBLIC INSTRUCTION	1	1969	
25.560199,-80.355634	10137 SW 223rd Terrace	3660170161340	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2010	
25.575074,-80.355665	10111 Haitian Dr	3660080021930	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.572795,-80.355682	10125 Montego Bay Dr	3660080060230	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1957	
25.567809,-80.355865	21410 SW 101st Ave	3660080081340	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.569286,-80.355874	21310 SW 101st Ave	3660080081410	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.584825,-80.355909	19710 Bel Aire Dr	3660050110740	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.581411,-80.355933	10135 SW 200th St	3660050120520	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.587033,-80.356016	10210 SW 194th St	3660050160040	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	
25.560924,-80.356031	22210 SW 101st Ct	3660170160050	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1995	
25.576612,-80.356087	10131 Caribbean Blvd	3660040040170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	
25.571621,-80.356097	10200 Nicaragua Dr	3660080060700	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.569788,-80.356098	21211 SW 102nd Ave	3660080081220	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.569145,-80.356100	21321 SW 102nd Ave	3660080081250	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.576942,-80.356159	10200 Bahama Dr	3660040040040	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	
25.560267,-80.356178	10162 SW 223rd Terrace	3660170160110	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.576735,-80.356202	10131 Caribbean Blvd	3660040040170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	
25.570851,-80.356287	10210 Pan American Dr	3660080070230	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	
25.574404,-80.356385	10201 Jamaica Dr	3660080022140	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.586333,-80.356396	10200 Marlin Rd	3660050070080	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.589948,-80.356552	19110 SW 102nd Ct	3660050920050	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	
25.576591,-80.356578	10211 Caribbean Blvd	3660040040150	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.567597,-80.356617	21430 SW 102nd Ave	3660080081780	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	
25.581601,-80.356630	10170 SW 199th St	3660050120640	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	
25.568032,-80.356650	21410 SW 102nd Ave	3660080081800	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.585375,-80.356662	10200 Dolphin Rd	3660050070160	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.582400,-80.356743	10170 SW 198th St	3660050120340	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	
25.583712,-80.356749	19768 Bel Aire Dr	3660050120050	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	
25.576790,-80.356778	10230 Bahama Dr	3660040040070	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	
25.567952,-80.356779	21410 SW 102nd Ave	3660080081800	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.569178,-80.356785	21320 SW 102nd Ave	3660080081860	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.585299,-80.356808	10210 Dolphin Rd	3660050070170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	
25.571992,-80.356814	10235 Nicaragua Dr	3660080060480	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.583568,-80.356907	19776 Bel Aire Dr	3660050120060	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.568447,-80.356938	21365 SW 102nd Ct	3660080081730	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.573872,-80.356970	10230 Jamaica Dr	3660080022320	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	
25.567592,-80.356972	21435 SW 102nd Ct	3660080081770	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.572787,-80.357030	10245 Montego Bay Dr	3660080060170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.583425,-80.357043	19782 Bel Aire Dr	3660050120070	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	
25.573737,-80.357059	10230 Jamaica Dr	3660080022320	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	
25.588217,-80.357065	19350 Belview Dr	3660050560010	EDUCATIONAL/SCIENTIFIC - EX : EDUCATIONAL - PRIVATE	1	1979	
25.581726,-80.357176	10186 SW 199th St	3660050120620	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.577856,-80.357195	10187 SW 203rd Terrace	3660080110380	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.578374,-80.357271	10192 SW 202nd Terrace	3660080110310	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.575005,-80.357294	10241 Haitian Dr	3660080021860	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.571450,-80.357349	10250 Nicaragua Dr	3660080060750	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.577741,-80.357354	10188 SW 203rd Terrace	3660080110390	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.579376,-80.357363	10192 SW 201st Terrace	3660080110270	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.568624,-80.357410	21350 SW 102nd Ct	3660080082010	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.576891,-80.357551	10260 Bahama Dr	3660040040100	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.585399,-80.357564	10261 Bonito Rd	3660050070260	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	
25.579264,-80.357620	10198 SW 201st Terrace	3660080110280	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.570776,-80.357825	21100 Anchor Rd	3660080070040	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	
25.584462,-80.357874	19620 Sterling Dr	3660050071190	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2006	
25.570652,-80.357904	21110 Anchor Rd	3660080070050	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.572059,-80.357916	20920 Anchor Rd	3660080062690	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	
25.574769,-80.357934	20700 Anchor Rd	3660080062770	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.573920,-80.357935	20740 Anchor Rd	3660080062810	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.572874,-80.357947	20840 Anchor Rd	3660080062650	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.574337,-80.357951	20720 Anchor Rd	3660080062790	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	
25.576104,-80.357958	20540 Anchor Rd	3660080062710	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.586677,-80.357984	19430 Belview Dr	3660050070810	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	
25.572601,-80.358105	20909 SW 103rd Ct	3660080180550	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	1	0	
25.581815,-80.358135	19900 Bel Aire Dr	3660050120160	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	
25.571464,-80.358199	10330 Puerto Rico Dr	3660080270040	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.585491,-80.358248	19500 Belmont Dr	3660050071590	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	
25.578046,-80.358260	10199 SW 203rd Terrace	3660080110350	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.573437,-80.358265	20851 SW 103rd Ct	3660080240130	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.570662,-80.358320	10340 SW 211 St	3660080230580	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.576094,-80.358509	10361 SW 205th Terrace	3660080240460	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.577275,-80.358588	10301 Caribbean Blvd	3660080000014	RELIGIOUS - EXEMPT : RELIGIOUS	1	1957	
25.573225,-80.358619	10337 SW 208th Ln	3660080240080	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.577735,-80.358672	10198 SW 203rd Terrace	3660080110440	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	
25.574049,-80.358694	20800 SW 103rd Ct	3660080240320	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2010	
25.583538,-80.358783	19730 Sterling Dr	3660050071130	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.576090,-80.358785	10371 SW 205th Terrace	3660080240440	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.581357,-80.358796	19921 SW 103rd Ave	3660050070770	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	
25.571488,-80.358830	21040 SW 103rd Ct	3660080230010	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.571046,-80.358869	10351 SW 211 St	3660080230040	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.571513,-80.359069	21043 SW 103rd Pl	3660080230090	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2000	
25.578240,-80.359176	20330 Bel Aire Dr	3660080110160	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	
25.580226,-80.359451	10350 SW 200th Terrace	3660080090480	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	
25.580640,-80.359457	10355 SW 200th Terrace	3660080090170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.581691,-80.359463	10300 SW 199th St	3660050071940	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	
25.586704,-80.359560	19411 SW 103rd Ct	3660050170150	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1980	
25.578689,-80.359580	20153 SW 103rd Ave	3660080120120	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.571419,-80.359605	10376 SW 210th Terrace	3660080230680	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.579091,-80.359827	20122 SW 103rd Ave	3660080120170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	
25.584089,-80.359840	19641 Belview Dr	3660050071310	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.579921,-80.359884	10371 SW 201st Terrace	3660080090510	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	
25.585894,-80.359896	19450 Lenaire Dr	3660050100120	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	
25.581372,-80.359986	10325 SW 200th St	3660050071970	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.582157,-80.359989	10331 SW 199th St	3660050070710	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	
25.570781,-80.360052	10416 SW 211 St	3660080230470	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.579924,-80.360117	10381 SW 201st Terrace	3660080090520	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	
25.578190,-80.360181	20223 SW 103rd Ave	3660080120150	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.580616,-80.360367	10401 SW 200th Terrace	3660080090210	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	
25.582133,-80.360419	10401 SW 199th St	3660050070690	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	
25.584148,-80.360456	19700 Belview Dr	3660050070970	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	
25.575834,-80.360550	20543 SW 103rd Ave	3660080210030	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.575577,-80.360555	20583 SW 103rd Ave	3660080210050	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.575295,-80.360592	20613 SW 103rd Ave	3660080210070	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.584945,-80.360814	19600 Lenaire Dr	3660050100180	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	
25.581565,-80.360815	10410 SW 199th St	3660050071890	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	
25.571178,-80.360866	10457 SW 211 St	3660080230860	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.581387,-80.360956	10425 SW 200th St	3660050072010	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	
25.578097,-80.361002	20240 SW 103rd Ave	3660080100020	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.581567,-80.361010	10420 SW 199th St	3660050071880	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.570777,-80.361014	10472 SW 211 St	3660080230400	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2007	
25.571432,-80.361162	10442 SW 210th Terrace	3660080230790	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.571429,-80.361300	10448 SW 210th Terrace	3660080230800	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	1999	
25.570762,-80.361419	10496 SW 211 St	3660080230370	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.582150,-80.361554	10451 SW 199th St	3660050070640	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.584530,-80.361680	19643 SW 103rd Ct	3660050240020	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	
25.580082,-80.361786	10470 SW 200th Terrace	3660080090380	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.570719,-80.361824	21120 SW 104th Pl	3660080230360	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.570839,-80.361825	21100 SW 104th Pl	3660080230340	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.578720,-80.361951	10470 SW 202nd Terrace	3660080090940	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	
25.576830,-80.361969	10460 SW 204th Terrace	3660080091740	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2001	
25.574543,-80.362098	10430 SW 207th St	3660080210320	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.583467,-80.362252	19750 Lenaire Dr	3660050071630	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2010	
25.574602,-80.362256	20703 SW 105th Ave	3660080210330	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.577254,-80.362393	10501 SW 204th Terrace	3660080091160	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	
25.577596,-80.362414	10500 SW 203rd Terrace	3660080091110	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2012	
25.584433,-80.362480	19700 SW 103rd Ct	3660050660010	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	
25.580011,-80.362550	10511 SW 201st Terrace	3660080090630	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.574864,-80.362579	10521 SW 207th St	3660080210630	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.574551,-80.362614	20702 SW 105th Ave	3660080210400	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.577306,-80.362631	10511 SW 204th Terrace	3660080091170	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	
25.579905,-80.362643	10511 SW 201st Terrace	3660080090630	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.582834,-80.362860	19810 Lenaire Dr	3660050071670	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	
25.576676,-80.362877	10521 Caribbean Blvd	3660080091790	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2006	
25.582703,-80.363009	19820 Lenaire Dr	3660050071680	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	
25.582937,-80.363250	19821 SW 103rd Ct	3660050170530	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1973	
25.577785,-80.363327	10610 SW 203rd Terrace	3660080091070	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	
25.580902,-80.363532	10610 SW 200th St	3660080091450	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	
25.580567,-80.363549	10611 SW 200th Terrace	3660080091480	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	
25.582425,-80.363789	19851 SW 103rd Ct	3660050170560	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1973	
25.574594,-80.365354	10701 SW 211 St	3660070300010	AUTOMOTIVE OR MARINE : AUTOMOTIVE OR MARINE	3	2008	
25.485590,-80.412711	4289 NE 16th St	1079100330020	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	0	
25.485207,-80.413915	4234 NE 16th St	1079100330290	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2007	
25.485883,-80.414152	4156 NE 20th St	1079100340110	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2018	
25.489860,-80.414276	2282 NE 42nd Cir	1079100061340	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.485901,-80.414610	4140 NE 20th St	1079100340140	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2018	
25.495509,-80.414998	2615 NE 41st Rd	1079030270830	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.482724,-80.415268	1241 NE 41st Pl	1079100170610	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2005	
25.479198,-80.416147	981 NE 41st Terrace	1079100150450	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2005	
25.490362,-80.417242	2148 NE 38th Rd	1079100050070	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.480760,-80.418351	1065 NE 40th Rd	1079100310670	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.487945,-80.418435	3912 NE 20th Cir	1079100051170	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.489687,-80.420295	2140 NE 37th Rd	1079100081360	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.478612,-80.420573	3778 NE 9th Ct	1079100270190	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.466207,-80.421181	364 SE 37th Ter	1079150101160	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.457946,-80.421318	3725 SE 14th Ct	1079220020030	OFFICE BUILDING - ONE STORY : OFFICE BUILDING	0	2010	
25.484858,-80.422154	3700 NE 15th St	1079100110270	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.487745,-80.422165	1854 NE 37th Ave	1079100110470	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.472795,-80.422324	337 NE 36th Terrace	1079150040400	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.467288,-80.422335	3656 SE 2nd Dr	1079150120080	RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS	2	2014	
25.468644,-80.422687	3653 SE 2nd Ct	1079150121040	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2013	
25.469666,-80.423414	3618 SE 1st St	1079150120920	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.466229,-80.424480	3541 SE 4th St	1079150190440	RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS	2	2016	
25.467635,-80.425839	3453 SE 3rd St	1079150212080	RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS	1	2017	
25.465241,-80.427091	546 SE 34th Ave	1079150170730	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2014	
25.468529,-80.428917	249 SE 32nd Ave	1079160121380	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2007	
25.469027,-80.428939	229 SE 32nd Ave	1079160121430	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2007	
25.474250,-80.429728	3151 NE 4th St	1079160060340	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2006	
25.467881,-80.430116	274 SE 31st Terrace	1079160120750	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2017	
25.468576,-80.430422	3132 SE 2nd Dr	1079160120660	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2017	
25.473875,-80.430547	386 NE 31st Terrace	1079160060720	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2007	
25.465434,-80.431098	3085 SE 5th Dr	1079160130790	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2010	
25.473995,-80.432295	395 NE 30th Ave	1079160050330	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2012	
25.463129,-80.433977	2990 SE 7th Pl	1079160030520	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.469364,-80.439564	2552 SE 1st St	1079160221280	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2018	
25.463452,-80.439666	2575 SE 7th Pl	1079160021350	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.451904,-80.440321	2209 SE 24th Pl	1079210140230	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	
25.451809,-80.441921	2204 SE 23rd Rd	1079210240080	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	
25.463098,-80.442558	2410 SE 7th Pl	1079160020470	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.473018,-80.443857	2340 NE 3rd Ct	1079160150210	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2012	
25.464984,-80.444147	560 SE 23rd Ln	1079160021640	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.453077,-80.445240	1801 SE 20th Rd	1079200131470	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	2005	
25.465216,-80.445386	2210 SE 5th Pl	1079170142390	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	
25.444620,-80.447292	2710 Augusta Dr	1079290040070	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	1	0	
25.443812,-80.447654	2806 Augusta Dr	1079290040020	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	1	0	
25.457484,-80.448926	1881 SE 14 St	1079200132910	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2005	
25.466763,-80.449553	330 SE 20th Ave	1079170211510	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	2	0	
25.450030,-80.449746	2190 SE 19th Ave	1079200140070	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
25.457569,-80.449797	1850 SE 13th St	1079200132990	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2008	
25.441624,-80.450852	3100 Fairways Dr	1079290020270	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	
25.456659,-80.450928	1440 SE 17th Ave	1079200122160	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	
